vehicle_id,company,region,brand,area_name,composite_name,generation_year,generation_sales_name,sales_geo_area,body_type,body_type_sales_name,model_code,version_year,version_sales_name,vehicle_platform,market_segment,type_name,type_code_,door_count,energy_type,steering_position_type,steering_box_type,power_transoutput_type,output_power_kw,output_power_hp,sales_horse_power_hp,capacity,feature_configuration,start_of_production_from,end_of_production_to,start_of_sales_from,end_of_sales_to,emission_standard,seat_count,gross_vehicle_weight,co2_emission_from_kg,co2_emission_to_kg,power_train_type,drive_type,drive_type_sales_name,catalyst_type,voltage_type,gearbox,engine,brake_type,brake_disc_thickness,brake_outer_diameter,rim_measurement_type,suspension_type,wheel_suspension_type,wheel_count_type,brake_name,brake_system_type,engine_reference,additional_code_engine,engine_sales_name,catalogue_display_code,aspiration_type,aspiration_intercooler,gearbox_reference,additional_code_gearbox,gearbox_sales_name,source_url_1,source_url_2,source_url_3
FYGS5A0_2025,AUDI AG,DE,Audi,SQ5,SQ5 TDI TDI quattro tiptronic,2025,,,TDI,,,,,,,SQ5   TDI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,8 m",,,251,341,,251 ,,,,,,,,"2,660",211,222,,Permanenter Allradantrieb quattro mit selbstsperrendem Mittendifferenzial,,,,,,"2-Kreis Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"V6-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,8-Gang tiptronic,,,https://www.audi.de/de/brand/de/neuwagen/q5/sq5.engine_infolayer.FYGS5A0_2025.html,https://www.audi.de/de/brand/de/neuwagen/q5/sq5.modelsinfo.mv-552.72.306260.json,https://www.audi.de/de/brand/de/neuwagen/q5/sq5.carinfo.mv-552.72.306260.json
F5FRXA0_2025,AUDI AG,DE,Audi,RS 5,RS 5 Sportback TFSI quattro tiptronic,2025,,,Sportback,,,,,,,RS 5 Sportback,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,7 m",,,331,450,,331 ,,,,,,,,"2,320",217,226,,Permanenter Allradantrieb quattro mit selbstsperrendem Mittendifferenzial,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"V6-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,8-Gang tiptronic,,,https://www.audi.de/de/brand/de/neuwagen/a5/rs-5-sportback.engine_infolayer.F5FRXA0_2025.html,https://www.audi.de/de/brand/de/neuwagen/a5/rs-5-sportback.modelsinfo.mv-552.20.258364.json,https://www.audi.de/de/brand/de/neuwagen/a5/rs-5-sportback.carinfo.mv-552.20.258364.json
8YFS5Y1_2025,AUDI AG,DE,Audi,S3,S3 Sportback TFSI TFSI quattro S tronic,2025,,,Sportback TFSI,,,,,,,S3 Sportback  TFSI,,,,"Elektromechanische Progressivlenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,1 m",,,245,333,,245 ,,,,,,,,"2,035",191,198,,Permanenter Allradantrieb quattro mit elektronisch geregelter Lamellenkupplung,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a3/s3-sportback.engine_infolayer.8YFS5Y1_2025.html,https://www.audi.de/de/brand/de/neuwagen/a3/s3-sportback.modelsinfo.mv-552.51.616585.json,https://www.audi.de/de/brand/de/neuwagen/a3/s3-sportback.carinfo.mv-552.51.616585.json
FYGA9Y0_2025,AUDI AG,DE,Audi,Q5 TFSI,Q5 TFSI e 50 TFSI e quattro S tronic,2025,,,e,,,,,,,50 TFSI e quattro,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,8 m",,,220,299,,220 ,,,,,,,,"2,660",35,42,,Allradantrieb quattro mit ultra-Technologie,,,,,,"2-Kreis-Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; elektromechanischer Bremskraftverstärker mit aktivem Speicher; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"Reihen-4-Zylinder-Ottomotor/Elektromotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/q5/q5-tfsi-e.engine_compare.FYGA9Y0_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/q5/q5-tfsi-e.modelsinfo.mv-552.33.528097.json,https://www.audi.de/de/brand/de/neuwagen/q5/q5-tfsi-e.carinfo.mv-552.33.528097.json
FYGB9Y0_2025,AUDI AG,DE,Audi,Q5 TFSI,Q5 TFSI e advanced 50 TFSI e quattro S tronic,2025,,,e,,,,,,,advanced 50 TFSI e quattro,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,8 m",,,220,299,,220 ,,,,,,,,"2,660",35,42,,Allradantrieb quattro mit ultra-Technologie,,,,,,"2-Kreis-Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; elektromechanischer Bremskraftverstärker mit aktivem Speicher; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"Reihen-4-Zylinder-Ottomotor/Elektromotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/q5/q5-tfsi-e.engine_compare.FYGA9Y0_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/q5/q5-tfsi-e.modelsinfo.mv-552.33.528097.json,https://www.audi.de/de/brand/de/neuwagen/q5/q5-tfsi-e.carinfo.mv-552.33.528097.json
FYGC9Y0_2025,AUDI AG,DE,Audi,Q5 TFSI,Q5 TFSI e S line 50 TFSI e quattro S tronic,2025,,,e,,,,,,,S line 50 TFSI e quattro,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,8 m",,,220,299,,220 ,,,,,,,,"2,660",35,42,,Allradantrieb quattro mit ultra-Technologie,,,,,,"2-Kreis-Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; elektromechanischer Bremskraftverstärker mit aktivem Speicher; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"Reihen-4-Zylinder-Ottomotor/Elektromotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/q5/q5-tfsi-e.engine_compare.FYGA9Y0_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/q5/q5-tfsi-e.modelsinfo.mv-552.33.528097.json,https://www.audi.de/de/brand/de/neuwagen/q5/q5-tfsi-e.carinfo.mv-552.33.528097.json
FYGC9Y0GB1IT3KA2PXCY4O4A34I34L66XK7UG9ZE_2025,AUDI AG,DE,Audi,Q5 TFSI,Q5 TFSI e S line business 50 TFSI e quattro S tronic,2025,,,e,,,,,,,S line business 50 TFSI e quattro,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,8 m",,,220,299,,220 ,,,,,,,,"2,660",35,42,,Allradantrieb quattro mit ultra-Technologie,,,,,,"2-Kreis-Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; elektromechanischer Bremskraftverstärker mit aktivem Speicher; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"Reihen-4-Zylinder-Ottomotor/Elektromotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/q5/q5-tfsi-e.engine_compare.FYGA9Y0_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/q5/q5-tfsi-e.modelsinfo.mv-552.33.528097.json,https://www.audi.de/de/brand/de/neuwagen/q5/q5-tfsi-e.carinfo.mv-552.33.528097.json
FYGC1Y0_2025,AUDI AG,DE,Audi,Q5 TFSI,Q5 TFSI e S line 55 TFSI e quattro S tronic,2025,,,e,,,,,,,S line 55 TFSI e quattro,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,8 m",,,270,367,,270 ,,,,,,,,"2,660",35,42,,Allradantrieb quattro mit ultra-Technologie,,,,,,"2-Kreis Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; elektromechanischer Bremskraftverstärker mit aktivem Speicher; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"Reihen-4-Zylinder-Ottomotor/Elektromotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/q5/q5-tfsi-e.engine_compare.FYGA9Y0_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/q5/q5-tfsi-e.modelsinfo.mv-552.33.528097.json,https://www.audi.de/de/brand/de/neuwagen/q5/q5-tfsi-e.carinfo.mv-552.33.528097.json
FYGC1Y0GB1IT3KA2PXCY4O4A34L66XK7UG9ZE_2025,AUDI AG,DE,Audi,Q5 TFSI,Q5 TFSI e S line business 55 TFSI e quattro S tronic,2025,,,e,,,,,,,S line business 55 TFSI e quattro,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,8 m",,,270,367,,270 ,,,,,,,,"2,660",35,42,,Allradantrieb quattro mit ultra-Technologie,,,,,,"2-Kreis Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; elektromechanischer Bremskraftverstärker mit aktivem Speicher; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"Reihen-4-Zylinder-Ottomotor/Elektromotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/q5/q5-tfsi-e.engine_compare.FYGA9Y0_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/q5/q5-tfsi-e.modelsinfo.mv-552.33.528097.json,https://www.audi.de/de/brand/de/neuwagen/q5/q5-tfsi-e.carinfo.mv-552.33.528097.json
8YMS5Y1_2025,AUDI AG,DE,Audi,S3,S3 Limousine TFSI TFSI quattro S tronic,2025,,,Limousine TFSI,,,,,,,S3 Limousine  TFSI,,,,"Elektromechanische Progressivlenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,1 m",,,245,333,,245 ,,,,,,,,"2,035",185,193,,Permanenter Allradantrieb quattro mit elektronisch geregelter Lamellenkupplung,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a3/s3-limousine.engine_infolayer.8YMS5Y1_2025.html,https://www.audi.de/de/brand/de/neuwagen/a3/s3-limousine.modelsinfo.mv-552.93.138583.json,https://www.audi.de/de/brand/de/neuwagen/a3/s3-limousine.carinfo.mv-552.93.138583.json
GAGAEC1_2024,AUDI AG,DE,Audi,Q2,Q2   30 TDI Schaltgetriebe,2024,,, ,,,,,,,30 TDI,,,,"Elektromechanische Progressivlenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,1 m",,,85,116,,85 ,,,,,,,,"1,940",125,138,,Vorderradantrieb,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,Reihen-4-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem und Abgasturboaufladung,,,,,,6-Gang-Handschaltgetriebe,,,https://www.audi.de/de/brand/de/neuwagen/q2/q2.engine_compare.GAGAMC0_2024.techdata.html,https://www.audi.de/de/brand/de/neuwagen/q2/q2.modelsinfo.mv-552.36.189441.json,https://www.audi.de/de/brand/de/neuwagen/q2/q2.carinfo.mv-552.36.189441.json
GAGAMC0_2024,AUDI AG,DE,Audi,Q2,Q2   30 TFSI Schaltgetriebe,2024,,, ,,,,,,,30 TFSI,,,,"Elektromechanische Progressivlenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,1 m",,,85,116,,85 ,,,,,,,,"1,825",129,143,,Vorderradantrieb,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter Parkbremse",,,,,,,,,"Reihen-3-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,6-Gang-Handschaltgetriebe,,,https://www.audi.de/de/brand/de/neuwagen/q2/q2.engine_compare.GAGAMC0_2024.techdata.html,https://www.audi.de/de/brand/de/neuwagen/q2/q2.modelsinfo.mv-552.36.189441.json,https://www.audi.de/de/brand/de/neuwagen/q2/q2.carinfo.mv-552.36.189441.json
GAGASG1_2024,AUDI AG,DE,Audi,Q2,Q2   35 TDI S tronic,2024,,, ,,,,,,,35 TDI,,,,"Elektromechanische Progressivlenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,1 m",,,110,150,,110 ,,,,,,,,"1,970",134,147,,Vorderradantrieb,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,Reihen-4-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem und Abgasturboaufladung,,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/q2/q2.engine_compare.GAGAMC0_2024.techdata.html,https://www.audi.de/de/brand/de/neuwagen/q2/q2.modelsinfo.mv-552.36.189441.json,https://www.audi.de/de/brand/de/neuwagen/q2/q2.carinfo.mv-552.36.189441.json
GAGASY1_2024,AUDI AG,DE,Audi,Q2,Q2   35 TDI quattro S tronic,2024,,, ,,,,,,,35 TDI quattro,,,,"Elektromechanische Progressivlenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,1 m",,,110,150,,110 ,,,,,,,,"2,060",147,163,,Allradantrieb quattro,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,Reihen-4-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem und Abgasturboaufladung,,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/q2/q2.engine_compare.GAGAMC0_2024.techdata.html,https://www.audi.de/de/brand/de/neuwagen/q2/q2.modelsinfo.mv-552.36.189441.json,https://www.audi.de/de/brand/de/neuwagen/q2/q2.carinfo.mv-552.36.189441.json
GAGAKC1_2024,AUDI AG,DE,Audi,Q2,Q2   35 TFSI Schaltgetriebe,2024,,, ,,,,,,,35 TFSI,,,,"Elektromechanische Progressivlenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,1 m",,,110,150,,110 ,,,,,,,,"1,860",131,147,,Vorderradantrieb,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,6-Gang-Handschaltgetriebe,,,https://www.audi.de/de/brand/de/neuwagen/q2/q2.engine_compare.GAGAMC0_2024.techdata.html,https://www.audi.de/de/brand/de/neuwagen/q2/q2.modelsinfo.mv-552.36.189441.json,https://www.audi.de/de/brand/de/neuwagen/q2/q2.carinfo.mv-552.36.189441.json
GAGAKG1_2024,AUDI AG,DE,Audi,Q2,Q2   35 TFSI S tronic,2024,,, ,,,,,,,35 TFSI,,,,"Elektromechanische Progressivlenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,1 m",,,110,150,,110 ,,,,,,,,"1,870",133,147,,Vorderradantrieb,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/q2/q2.engine_compare.GAGAMC0_2024.techdata.html,https://www.audi.de/de/brand/de/neuwagen/q2/q2.modelsinfo.mv-552.36.189441.json,https://www.audi.de/de/brand/de/neuwagen/q2/q2.carinfo.mv-552.36.189441.json
GAGAHY1_2024,AUDI AG,DE,Audi,Q2,Q2   40 TFSI quattro S tronic,2024,,, ,,,,,,,40 TFSI quattro,,,,"Elektromechanische Progressivlenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,1 m",,,140,190,,140 ,,,,,,,,"2,045",163,178,,Bedarfsgerechter Allrad mittels elektronisch geregelter Lamellenkupplung,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/q2/q2.engine_compare.GAGAMC0_2024.techdata.html,https://www.audi.de/de/brand/de/neuwagen/q2/q2.modelsinfo.mv-552.36.189441.json,https://www.audi.de/de/brand/de/neuwagen/q2/q2.carinfo.mv-552.36.189441.json
GAGBEC1_2024,AUDI AG,DE,Audi,Q2,Q2   advanced 30 TDI Schaltgetriebe,2024,,, ,,,,,,,advanced 30 TDI,,,,"Elektromechanische Progressivlenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,1 m",,,85,116,,85 ,,,,,,,,"1,940",126,138,,Vorderradantrieb,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,Reihen-4-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem und Abgasturboaufladung,,,,,,6-Gang-Handschaltgetriebe,,,https://www.audi.de/de/brand/de/neuwagen/q2/q2.engine_compare.GAGAMC0_2024.techdata.html,https://www.audi.de/de/brand/de/neuwagen/q2/q2.modelsinfo.mv-552.36.189441.json,https://www.audi.de/de/brand/de/neuwagen/q2/q2.carinfo.mv-552.36.189441.json
GAGBMC0_2024,AUDI AG,DE,Audi,Q2,Q2   advanced 30 TFSI Schaltgetriebe,2024,,, ,,,,,,,advanced 30 TFSI,,,,"Elektromechanische Progressivlenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,1 m",,,85,116,,85 ,,,,,,,,"1,825",130,143,,Vorderradantrieb,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter Parkbremse",,,,,,,,,"Reihen-3-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,6-Gang-Handschaltgetriebe,,,https://www.audi.de/de/brand/de/neuwagen/q2/q2.engine_compare.GAGAMC0_2024.techdata.html,https://www.audi.de/de/brand/de/neuwagen/q2/q2.modelsinfo.mv-552.36.189441.json,https://www.audi.de/de/brand/de/neuwagen/q2/q2.carinfo.mv-552.36.189441.json
GAGBSG1_2024,AUDI AG,DE,Audi,Q2,Q2   advanced 35 TDI S tronic,2024,,, ,,,,,,,advanced 35 TDI,,,,"Elektromechanische Progressivlenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,1 m",,,110,150,,110 ,,,,,,,,"1,970",135,147,,Vorderradantrieb,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,Reihen-4-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem und Abgasturboaufladung,,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/q2/q2.engine_compare.GAGAMC0_2024.techdata.html,https://www.audi.de/de/brand/de/neuwagen/q2/q2.modelsinfo.mv-552.36.189441.json,https://www.audi.de/de/brand/de/neuwagen/q2/q2.carinfo.mv-552.36.189441.json
GAGBSY1_2024,AUDI AG,DE,Audi,Q2,Q2   advanced 35 TDI quattro S tronic,2024,,, ,,,,,,,advanced 35 TDI quattro,,,,"Elektromechanische Progressivlenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,1 m",,,110,150,,110 ,,,,,,,,"2,060",148,163,,Allradantrieb quattro,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,Reihen-4-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem und Abgasturboaufladung,,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/q2/q2.engine_compare.GAGAMC0_2024.techdata.html,https://www.audi.de/de/brand/de/neuwagen/q2/q2.modelsinfo.mv-552.36.189441.json,https://www.audi.de/de/brand/de/neuwagen/q2/q2.carinfo.mv-552.36.189441.json
GAGBKC1_2024,AUDI AG,DE,Audi,Q2,Q2   advanced 35 TFSI Schaltgetriebe,2024,,, ,,,,,,,advanced 35 TFSI,,,,"Elektromechanische Progressivlenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,1 m",,,110,150,,110 ,,,,,,,,"1,860",132,147,,Vorderradantrieb,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,6-Gang-Handschaltgetriebe,,,https://www.audi.de/de/brand/de/neuwagen/q2/q2.engine_compare.GAGAMC0_2024.techdata.html,https://www.audi.de/de/brand/de/neuwagen/q2/q2.modelsinfo.mv-552.36.189441.json,https://www.audi.de/de/brand/de/neuwagen/q2/q2.carinfo.mv-552.36.189441.json
GAGBKG1_2024,AUDI AG,DE,Audi,Q2,Q2   advanced 35 TFSI S tronic,2024,,, ,,,,,,,advanced 35 TFSI,,,,"Elektromechanische Progressivlenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,1 m",,,110,150,,110 ,,,,,,,,"1,870",135,147,,Vorderradantrieb,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/q2/q2.engine_compare.GAGAMC0_2024.techdata.html,https://www.audi.de/de/brand/de/neuwagen/q2/q2.modelsinfo.mv-552.36.189441.json,https://www.audi.de/de/brand/de/neuwagen/q2/q2.carinfo.mv-552.36.189441.json
GAGBHY1_2024,AUDI AG,DE,Audi,Q2,Q2   advanced 40 TFSI quattro S tronic,2024,,, ,,,,,,,advanced 40 TFSI quattro,,,,"Elektromechanische Progressivlenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,1 m",,,140,190,,140 ,,,,,,,,"2,045",164,178,,Bedarfsgerechter Allrad mittels elektronisch geregelter Lamellenkupplung,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/q2/q2.engine_compare.GAGAMC0_2024.techdata.html,https://www.audi.de/de/brand/de/neuwagen/q2/q2.modelsinfo.mv-552.36.189441.json,https://www.audi.de/de/brand/de/neuwagen/q2/q2.carinfo.mv-552.36.189441.json
